detail_id,session_id,question_id,selected_answer,is_correct,response_time,created_at
458,260,278,4,False,16,2025-06-04 07:43:32.130322
459,260,278,2,True,16,2025-06-04 07:43:32.459816
456,260,279,1,False,10,2025-06-04 07:43:25.797713
457,260,279,2,True,10,2025-06-04 07:43:26.316724
454,260,295,2,False,7,2025-06-04 07:43:23.118856
455,260,295,1,True,8,2025-06-04 07:43:23.991621
449,260,297,4,False,2,2025-06-04 07:43:17.937780
450,260,297,1,False,2,2025-06-04 07:43:18.580037
451,260,297,3,False,3,2025-06-04 07:43:19.366480
453,260,297,2,True,6,2025-06-04 07:43:21.696091
448,260,298,2,True,1,2025-06-04 07:43:16.738387
516,261,422,3,True,38,2025-06-04 07:56:04.550446
653,261,426,3,True,85,2025-06-04 07:56:51.599012
660,261,428,2,True,89,2025-06-04 07:56:55.297505
761,261,440,2,True,131,2025-06-04 07:57:37.904821
587,261,442,2,True,58,2025-06-04 07:56:24.812628
723,261,448,4,False,116,2025-06-04 07:57:22.420736
742,261,448,2,True,124,2025-06-04 07:57:30.654689
498,261,450,4,True,29,2025-06-04 07:55:55.606332
544,261,451,3,True,45,2025-06-04 07:56:11.636959
596,261,452,2,False,65,2025-06-04 07:56:31.908051
635,261,452,3,True,79,2025-06-04 07:56:45.779181
569,261,453,3,True,53,2025-06-04 07:56:18.935045
501,262,424,3,True,31,2025-06-04 07:55:57.006189
480,262,426,3,True,22,2025-06-04 07:55:48.219500
638,262,427,3,True,80,2025-06-04 07:56:46.769198
549,262,433,1,True,47,2025-06-04 07:56:13.617281
597,262,440,2,True,66,2025-06-04 07:56:32.208669
621,262,442,2,True,74,2025-06-04 07:56:40.331112
589,262,443,4,True,61,2025-06-04 07:56:26.950073
515,262,445,3,True,38,2025-06-04 07:56:04.470817
691,262,450,4,True,101,2025-06-04 07:57:07.878581
572,262,453,3,True,54,2025-06-04 07:56:20.678199
694,263,426,3,True,101,2025-06-04 07:57:08.053388
775,263,427,1,False,140,2025-06-04 07:57:46.746155
778,263,427,4,False,141,2025-06-04 07:57:47.788430
783,263,427,2,False,142,2025-06-04 07:57:48.509912
786,263,427,3,True,142,2025-06-04 07:57:49.161707
658,263,431,1,True,88,2025-06-04 07:56:54.552903
731,263,440,2,True,119,2025-06-04 07:57:25.349396
715,263,445,3,True,111,2025-06-04 07:57:17.404386
543,263,447,3,True,44,2025-06-04 07:56:10.961671
497,263,448,2,True,28,2025-06-04 07:55:55.200360
478,263,449,4,True,19,2025-06-04 07:55:45.972761
678,263,451,3,True,95,2025-06-04 07:57:01.520437
570,263,452,4,False,52,2025-06-04 07:56:19.107137
641,263,452,3,True,81,2025-06-04 07:56:47.522306
703,264,426,3,True,104,2025-06-04 07:57:10.672973
713,264,427,3,True,110,2025-06-04 07:57:17.055510
743,264,431,4,False,124,2025-06-04 07:57:31.002096
747,264,431,1,True,126,2025-06-04 07:57:32.788172
729,264,443,3,False,118,2025-06-04 07:57:24.955781
737,264,443,4,True,120,2025-06-04 07:57:26.482401
774,264,446,2,True,139,2025-06-04 07:57:46.181391
579,264,447,3,True,55,2025-06-04 07:56:22.404495
618,264,449,4,True,72,2025-06-04 07:56:39.194208
476,264,451,3,True,19,2025-06-04 07:55:45.776507
494,264,452,3,True,28,2025-06-04 07:55:54.413419
470,264,453,3,True,14,2025-06-04 07:55:40.903272
604,265,422,3,True,67,2025-06-04 07:56:34.185058
517,265,424,3,True,38,2025-06-04 07:56:05.174915
620,265,436,2,True,73,2025-06-04 07:56:40.219845
529,265,445,3,True,41,2025-06-04 07:56:07.750873
586,265,448,2,True,57,2025-06-04 07:56:24.520911
536,265,449,3,False,43,2025-06-04 07:56:09.508690
562,265,449,4,True,50,2025-06-04 07:56:17.116516
634,265,450,4,True,79,2025-06-04 07:56:45.753402
461,265,451,3,True,6,2025-06-04 07:55:33.122749
486,265,452,3,True,24,2025-06-04 07:55:51.409766
500,265,453,3,True,29,2025-06-04 07:55:56.047161
571,266,422,2,False,53,2025-06-04 07:56:19.806090
578,266,422,4,False,55,2025-06-04 07:56:22.314641
583,266,422,3,True,57,2025-06-04 07:56:23.901760
749,266,424,1,False,126,2025-06-04 07:57:32.987425
752,266,424,3,True,127,2025-06-04 07:57:34.426966
630,266,428,4,False,78,2025-06-04 07:56:45.138157
637,266,428,3,False,80,2025-06-04 07:56:46.536219
645,266,428,1,False,81,2025-06-04 07:56:48.484855
647,266,428,2,True,82,2025-06-04 07:56:49.460034
764,266,431,2,False,132,2025-06-04 07:57:40.428419
765,266,431,1,True,133,2025-06-04 07:57:40.537955
704,266,433,1,True,105,2025-06-04 07:57:12.494515
717,266,445,4,False,111,2025-06-04 07:57:18.474642
734,266,445,3,True,119,2025-06-04 07:57:25.925961
495,266,446,4,False,27,2025-06-04 07:55:54.474831
530,266,446,2,True,41,2025-06-04 07:56:08.188607
672,266,448,4,False,92,2025-06-04 07:56:59.202699
675,266,448,3,False,94,2025-06-04 07:57:00.525017
686,266,448,2,True,98,2025-06-04 07:57:05.249349
550,266,451,3,True,47,2025-06-04 07:56:13.822583
617,266,452,3,True,71,2025-06-04 07:56:37.775797
531,267,422,1,False,41,2025-06-04 07:56:08.427840
535,267,422,2,False,42,2025-06-04 07:56:09.225391
538,267,422,4,False,43,2025-06-04 07:56:09.823635
540,267,422,3,True,43,2025-06-04 07:56:10.342887
552,267,426,2,False,47,2025-06-04 07:56:14.381420
554,267,426,3,True,48,2025-06-04 07:56:15.057372
468,267,431,2,False,12,2025-06-04 07:55:39.303030
469,267,431,1,True,13,2025-06-04 07:55:40.302291
481,267,433,2,False,21,2025-06-04 07:55:48.274561
483,267,433,3,False,22,2025-06-04 07:55:48.856068
490,267,433,4,False,23,2025-06-04 07:55:52.917730
491,267,433,1,True,24,2025-06-04 07:55:53.155071
560,267,442,3,False,49,2025-06-04 07:56:16.627780
563,267,442,1,False,50,2025-06-04 07:56:17.303952
565,267,442,4,False,51,2025-06-04 07:56:18.528433
566,267,442,2,True,51,2025-06-04 07:56:18.541122
460,267,443,2,False,6,2025-06-04 07:55:33.039915
463,267,443,1,False,7,2025-06-04 07:55:34.219500
464,267,443,3,False,8,2025-06-04 07:55:35.421992
465,267,443,4,True,9,2025-06-04 07:55:36.146694
492,267,446,2,True,26,2025-06-04 07:55:53.188702
546,267,448,1,False,45,2025-06-04 07:56:12.436454
547,267,448,2,True,46,2025-06-04 07:56:12.897310
548,267,448,4,False,46,2025-06-04 07:56:13.382811
523,267,450,2,False,39,2025-06-04 07:56:06.777674
524,267,450,4,True,40,2025-06-04 07:56:06.873360
505,267,451,3,True,31,2025-06-04 07:55:58.485500
684,268,427,4,False,96,2025-06-04 07:57:03.759281
689,268,427,3,True,100,2025-06-04 07:57:07.080941
499,268,428,1,False,29,2025-06-04 07:55:55.902724
514,268,428,4,False,37,2025-06-04 07:56:03.994027
526,268,428,3,False,40,2025-06-04 07:56:07.446537
532,268,428,2,True,41,2025-06-04 07:56:08.434083
771,268,440,2,True,136,2025-06-04 07:57:43.480579
784,268,443,2,False,141,2025-06-04 07:57:48.769007
791,268,443,4,True,144,2025-06-04 07:57:51.183959
662,268,445,4,False,88,2025-06-04 07:56:55.642468
666,268,445,3,True,91,2025-06-04 07:56:58.225379
757,268,447,3,True,129,2025-06-04 07:57:36.623425
474,268,448,2,True,15,2025-06-04 07:55:42.342460
482,268,449,4,True,21,2025-06-04 07:55:48.381452
600,268,450,2,False,65,2025-06-04 07:56:32.476059
606,268,450,3,False,68,2025-06-04 07:56:34.883888
609,268,450,1,False,68,2025-06-04 07:56:35.662265
614,268,450,4,True,69,2025-06-04 07:56:36.558995
830,268,453,2,False,166,2025-06-04 07:58:12.927946
841,268,453,3,True,171,2025-06-04 07:58:18.137679
513,269,422,1,False,37,2025-06-04 07:56:03.879192
527,269,422,3,True,40,2025-06-04 07:56:07.573260
593,269,428,3,False,63,2025-06-04 07:56:30.509724
594,269,428,1,False,64,2025-06-04 07:56:31.212966
598,269,428,4,False,65,2025-06-04 07:56:32.333296
603,269,428,2,True,66,2025-06-04 07:56:33.195296
564,269,431,2,False,50,2025-06-04 07:56:17.497316
568,269,431,1,True,52,2025-06-04 07:56:18.896509
584,269,442,2,True,57,2025-06-04 07:56:24.007606
485,269,445,3,True,24,2025-06-04 07:55:51.076448
661,269,448,4,False,88,2025-06-04 07:56:55.632026
664,269,448,3,False,90,2025-06-04 07:56:56.710254
668,269,448,2,True,91,2025-06-04 07:56:58.534626
652,269,449,4,True,83,2025-06-04 07:56:50.377270
466,269,451,3,True,10,2025-06-04 07:55:37.691386
503,269,452,3,True,30,2025-06-04 07:55:57.749053
622,269,453,3,True,73,2025-06-04 07:56:40.832097
623,270,422,3,True,73,2025-06-04 07:56:40.835789
561,270,424,4,False,49,2025-06-04 07:56:16.797480
580,270,424,1,False,55,2025-06-04 07:56:22.498889
581,270,424,3,True,56,2025-06-04 07:56:23.165562
642,270,426,2,False,80,2025-06-04 07:56:47.827020
643,270,426,4,False,81,2025-06-04 07:56:48.341258
646,270,426,3,True,82,2025-06-04 07:56:49.047906
648,270,426,1,False,82,2025-06-04 07:56:49.556291
537,270,443,2,False,42,2025-06-04 07:56:09.637815
551,270,443,3,False,47,2025-06-04 07:56:14.099594
555,270,443,1,False,48,2025-06-04 07:56:15.278557
557,270,443,4,True,49,2025-06-04 07:56:15.970565
489,270,445,3,True,25,2025-06-04 07:55:52.848036
520,270,447,4,False,39,2025-06-04 07:56:06.023427
522,270,447,3,True,39,2025-06-04 07:56:06.624688
599,270,448,3,False,65,2025-06-04 07:56:32.374818
605,270,448,1,False,67,2025-06-04 07:56:34.452116
608,270,448,2,True,68,2025-06-04 07:56:35.139263
506,270,450,2,False,31,2025-06-04 07:55:58.777688
507,270,450,3,False,32,2025-06-04 07:55:59.878644
508,270,450,1,False,33,2025-06-04 07:56:00.521490
509,270,450,4,True,34,2025-06-04 07:56:01.376660
471,270,451,3,True,13,2025-06-04 07:55:40.955618
626,270,452,1,False,76,2025-06-04 07:56:43.365531
627,270,452,4,False,77,2025-06-04 07:56:44.337322
629,270,452,2,False,77,2025-06-04 07:56:44.853054
633,270,452,3,True,78,2025-06-04 07:56:45.481742
602,271,427,3,True,65,2025-06-04 07:56:33.161138
467,271,431,1,True,10,2025-06-04 07:55:38.172912
473,271,442,2,True,14,2025-06-04 07:55:42.037984
462,271,445,3,True,6,2025-06-04 07:55:33.825988
475,271,446,2,True,18,2025-06-04 07:55:45.618828
615,271,447,3,True,69,2025-06-04 07:56:36.811888
525,271,448,4,False,39,2025-06-04 07:56:07.197473
534,271,448,1,False,41,2025-06-04 07:56:09.103959
545,271,448,2,True,44,2025-06-04 07:56:12.271953
484,271,451,3,True,23,2025-06-04 07:55:50.528294
493,271,452,2,False,26,2025-06-04 07:55:54.137105
502,271,452,4,False,30,2025-06-04 07:55:57.612073
511,271,452,3,True,35,2025-06-04 07:56:03.377371
567,271,453,3,True,51,2025-06-04 07:56:18.793248
588,272,422,3,True,57,2025-06-04 07:56:25.038946
518,272,427,3,True,37,2025-06-04 07:56:05.199957
553,272,428,4,False,47,2025-06-04 07:56:14.994829
573,272,428,2,True,53,2025-06-04 07:56:20.994233
541,272,433,1,True,42,2025-06-04 07:56:10.615521
619,272,440,2,True,71,2025-06-04 07:56:39.350066
611,272,445,3,True,68,2025-06-04 07:56:35.907910
504,272,446,2,True,30,2025-06-04 07:55:58.160064
479,272,447,3,True,20,2025-06-04 07:55:47.772351
592,272,448,1,False,62,2025-06-04 07:56:30.490412
595,272,448,2,True,63,2025-06-04 07:56:31.289625
487,272,449,2,False,23,2025-06-04 07:55:51.439133
488,272,449,4,True,24,2025-06-04 07:55:52.208531
753,273,422,3,True,126,2025-06-04 07:57:34.894525
657,273,424,3,True,85,2025-06-04 07:56:53.627117
711,273,428,4,False,107,2025-06-04 07:57:15.954590
718,273,428,3,False,110,2025-06-04 07:57:18.537755
727,273,428,2,True,116,2025-06-04 07:57:24.641691
624,273,433,3,False,72,2025-06-04 07:56:41.027854
632,273,433,4,False,76,2025-06-04 07:56:45.253687
639,273,433,1,True,78,2025-06-04 07:56:47.071654
575,273,440,1,False,52,2025-06-04 07:56:21.325029
577,273,440,4,False,53,2025-06-04 07:56:22.231558
582,273,440,3,False,54,2025-06-04 07:56:23.288922
585,273,440,2,True,55,2025-06-04 07:56:24.027500
687,273,443,2,False,97,2025-06-04 07:57:06.010344
696,273,443,3,False,99,2025-06-04 07:57:08.211960
702,273,443,4,True,101,2025-06-04 07:57:09.990999
781,273,445,3,True,139,2025-06-04 07:57:48.386582
681,273,447,3,True,94,2025-06-04 07:57:02.679843
607,273,449,4,True,66,2025-06-04 07:56:35.034168
512,273,450,3,False,35,2025-06-04 07:56:03.566959
519,273,450,2,False,36,2025-06-04 07:56:05.203182
521,273,450,4,True,38,2025-06-04 07:56:06.551122
559,274,424,3,True,46,2025-06-04 07:56:16.570949
574,274,426,3,True,51,2025-06-04 07:56:21.059926
528,274,427,4,False,37,2025-06-04 07:56:07.633852
539,274,427,2,False,40,2025-06-04 07:56:09.866964
542,274,427,3,True,41,2025-06-04 07:56:10.945975
472,274,428,2,True,11,2025-06-04 07:55:41.105016
591,274,433,1,True,59,2025-06-04 07:56:29.302356
477,274,442,2,True,16,2025-06-04 07:55:45.938194
613,274,443,4,True,66,2025-06-04 07:56:36.125917
496,274,446,2,True,24,2025-06-04 07:55:54.566156
644,274,447,3,True,78,2025-06-04 07:56:48.448013
510,274,449,4,True,32,2025-06-04 07:56:01.824508
790,275,424,3,True,140,2025-06-04 07:57:51.164941
699,275,426,3,True,98,2025-06-04 07:57:09.280113
640,275,427,3,True,76,2025-06-04 07:56:47.316527
763,275,428,2,True,128,2025-06-04 07:57:39.280890
812,275,433,1,True,153,2025-06-04 07:58:03.865964
673,275,443,4,True,89,2025-06-04 07:56:59.500537
719,275,447,3,True,109,2025-06-04 07:57:20.000199
576,275,450,2,False,51,2025-06-04 07:56:22.230276
601,275,450,4,True,62,2025-06-04 07:56:32.702908
828,275,452,3,True,161,2025-06-04 07:58:12.147805
853,275,453,3,True,173,2025-06-04 07:58:24.446055
688,276,358,2,False,30,2025-06-04 07:57:06.490566
690,276,358,4,False,30,2025-06-04 07:57:07.174852
693,276,358,1,False,31,2025-06-04 07:57:07.969020
697,276,358,3,True,32,2025-06-04 07:57:08.548850
714,276,406,2,True,40,2025-06-04 07:57:17.277967
655,276,414,2,True,15,2025-06-04 07:56:51.937030
628,276,418,2,True,8,2025-06-04 07:56:44.455081
712,276,419,2,True,39,2025-06-04 07:57:16.286086
706,276,424,2,False,36,2025-06-04 07:57:12.836472
708,276,424,1,False,37,2025-06-04 07:57:13.900272
709,276,424,4,False,38,2025-06-04 07:57:14.665186
710,276,424,3,True,38,2025-06-04 07:57:15.137457
649,276,442,2,True,12,2025-06-04 07:56:49.562632
650,276,442,1,False,12,2025-06-04 07:56:49.591966
677,276,447,2,False,25,2025-06-04 07:57:01.360360
680,276,447,1,False,25,2025-06-04 07:57:02.216479
682,276,447,4,False,26,2025-06-04 07:57:02.856388
683,276,447,3,True,27,2025-06-04 07:57:03.490799
663,276,449,4,True,19,2025-06-04 07:56:56.477813
625,276,451,3,True,5,2025-06-04 07:56:41.571084
716,277,372,1,True,37,2025-06-04 07:57:17.497198
631,277,397,2,False,5,2025-06-04 07:56:45.167406
636,277,397,4,True,6,2025-06-04 07:56:46.416921
654,277,416,1,False,11,2025-06-04 07:56:51.748359
656,277,416,3,True,12,2025-06-04 07:56:52.759786
659,277,423,3,False,14,2025-06-04 07:56:54.922307
674,277,423,1,True,20,2025-06-04 07:57:00.282867
735,277,430,1,True,45,2025-06-04 07:57:26.029577
739,277,443,4,True,49,2025-06-04 07:57:29.130534
750,277,444,4,True,53,2025-06-04 07:57:33.514183
707,277,448,2,True,33,2025-06-04 07:57:13.689682
700,277,450,4,True,29,2025-06-04 07:57:09.447890
685,277,452,3,True,24,2025-06-04 07:57:04.210527
698,278,358,4,False,18,2025-06-04 07:57:09.157427
701,278,358,3,True,19,2025-06-04 07:57:09.634994
676,278,379,3,False,11,2025-06-04 07:57:01.165127
679,278,379,2,True,11,2025-06-04 07:57:01.702177
665,278,385,3,True,6,2025-06-04 07:56:57.051750
785,278,391,2,True,58,2025-06-04 07:57:49.097053
792,278,419,2,True,61,2025-06-04 07:57:51.546433
738,278,424,2,False,36,2025-06-04 07:57:26.519076
751,278,424,1,False,44,2025-06-04 07:57:34.417904
754,278,424,3,True,44,2025-06-04 07:57:34.969394
721,278,427,3,True,32,2025-06-04 07:57:22.214239
705,278,442,2,True,22,2025-06-04 07:57:12.561774
904,278,446,3,False,116,2025-06-04 07:58:47.169982
920,278,446,1,False,122,2025-06-04 07:58:52.510655
922,278,446,4,False,123,2025-06-04 07:58:53.350158
928,278,446,2,True,125,2025-06-04 07:58:55.636792
800,278,451,3,True,66,2025-06-04 07:57:57.161648
760,279,372,1,True,20,2025-06-04 07:57:37.297985
736,279,397,1,False,9,2025-06-04 07:57:26.097716
748,279,397,4,True,16,2025-06-04 07:57:32.836521
720,279,413,1,True,5,2025-06-04 07:57:22.201938
777,279,416,2,False,30,2025-06-04 07:57:47.271003
780,279,416,1,False,31,2025-06-04 07:57:48.342568
788,279,416,3,True,33,2025-06-04 07:57:50.026681
829,279,417,3,True,55,2025-06-04 07:58:12.518588
808,279,440,2,True,44,2025-06-04 07:58:01.201112
825,279,443,4,True,52,2025-06-04 07:58:09.258577
815,279,448,2,True,48,2025-06-04 07:58:05.164778
797,279,450,4,True,39,2025-06-04 07:57:56.329083
768,279,459,3,True,25,2025-06-04 07:57:41.921754
923,280,358,3,True,96,2025-06-04 07:58:53.664936
895,280,387,2,False,87,2025-06-04 07:58:44.869487
899,280,387,3,True,88,2025-06-04 07:58:45.735552
937,280,423,1,True,101,2025-06-04 07:58:58.946375
756,280,428,2,True,18,2025-06-04 07:57:35.641348
819,280,430,1,True,48,2025-06-04 07:58:06.333602
722,280,443,4,True,4,2025-06-04 07:57:22.215768
795,280,450,4,True,37,2025-06-04 07:57:54.866800
839,280,452,4,False,59,2025-06-04 07:58:17.244058
885,280,452,1,False,81,2025-06-04 07:58:38.672610
886,280,452,3,True,82,2025-06-04 07:58:39.745835
772,280,459,3,True,26,2025-06-04 07:57:43.879987
744,280,461,3,True,13,2025-06-04 07:57:31.038705
776,281,372,3,False,29,2025-06-04 07:57:47.093178
787,281,372,1,True,32,2025-06-04 07:57:49.914591
890,281,387,3,True,85,2025-06-04 07:58:42.772526
912,281,397,4,True,93,2025-06-04 07:58:50.552222
758,281,402,4,True,19,2025-06-04 07:57:36.947880
872,281,416,1,False,75,2025-06-04 07:58:33.018752
882,281,416,3,True,80,2025-06-04 07:58:37.422918
929,281,423,1,True,98,2025-06-04 07:58:55.721731
730,281,428,4,False,7,2025-06-04 07:57:25.348154
746,281,428,2,True,14,2025-06-04 07:57:32.351927
801,281,440,4,False,40,2025-06-04 07:57:58.146423
811,281,440,2,True,44,2025-06-04 07:58:02.324023
770,281,452,3,True,24,2025-06-04 07:57:42.547789
858,281,459,3,True,67,2025-06-04 07:58:26.019833
822,282,358,3,True,50,2025-06-04 07:58:08.395712
779,282,455,3,True,29,2025-06-04 07:57:48.040827
806,282,456,3,True,42,2025-06-04 07:58:00.643924
946,282,457,4,False,109,2025-06-04 07:59:07.514895
1000,282,457,2,False,130,2025-06-04 07:59:29.049647
1006,282,457,1,False,132,2025-06-04 07:59:31.199995
1008,282,457,3,True,133,2025-06-04 07:59:32.163194
1021,282,460,3,True,140,2025-06-04 07:59:38.524436
880,282,464,4,True,78,2025-06-04 07:58:36.870415
910,282,466,4,True,91,2025-06-04 07:58:49.941337
827,282,468,3,False,52,2025-06-04 07:58:10.356502
851,282,468,2,True,64,2025-06-04 07:58:22.690437
762,282,470,1,True,20,2025-06-04 07:57:38.767312
740,282,472,1,True,10,2025-06-04 07:57:29.194952
773,283,358,3,True,24,2025-06-04 07:57:44.456536
789,283,372,1,True,31,2025-06-04 07:57:50.808254
807,283,397,2,False,41,2025-06-04 07:58:00.896831
809,283,397,4,True,42,2025-06-04 07:58:01.581101
726,283,402,4,True,4,2025-06-04 07:57:24.374045
870,283,413,2,False,72,2025-06-04 07:58:31.850545
871,283,413,1,True,73,2025-06-04 07:58:32.850457
887,283,417,4,False,81,2025-06-04 07:58:41.159732
889,283,417,3,True,82,2025-06-04 07:58:42.054957
884,283,423,1,True,78,2025-06-04 07:58:38.268752
902,283,432,4,False,86,2025-06-04 07:58:46.094956
906,283,432,1,False,88,2025-06-04 07:58:48.047482
909,283,432,3,False,90,2025-06-04 07:58:49.660024
915,283,432,2,True,91,2025-06-04 07:58:51.070339
759,283,444,4,True,17,2025-06-04 07:57:37.218695
864,283,450,4,True,69,2025-06-04 07:58:29.039082
724,284,366,2,False,3,2025-06-04 07:57:23.497294
725,284,366,1,False,4,2025-06-04 07:57:24.086140
728,284,366,3,False,5,2025-06-04 07:57:24.916943
733,284,366,4,True,6,2025-06-04 07:57:25.716347
798,284,382,2,True,36,2025-06-04 07:57:56.796970
767,284,384,2,False,20,2025-06-04 07:57:41.345568
769,284,384,3,True,22,2025-06-04 07:57:42.164919
831,284,385,4,False,53,2025-06-04 07:58:12.966062
834,284,385,3,True,54,2025-06-04 07:58:13.625857
745,284,414,2,True,12,2025-06-04 07:57:32.042563
824,284,419,2,True,49,2025-06-04 07:58:09.157029
741,284,442,2,True,10,2025-06-04 07:57:29.666703
821,284,446,2,True,47,2025-06-04 07:58:07.338603
802,284,449,4,True,39,2025-06-04 07:57:59.050681
766,284,451,3,True,16,2025-06-04 07:57:40.865378
823,285,358,3,True,27,2025-06-04 07:58:08.673680
796,285,402,4,True,14,2025-06-04 07:57:55.499392
874,285,424,3,True,52,2025-06-04 07:58:33.619945
855,285,428,2,True,44,2025-06-04 07:58:25.231751
865,285,432,2,True,48,2025-06-04 07:58:29.111178
794,285,444,4,True,11,2025-06-04 07:57:51.807849
843,285,448,2,True,37,2025-06-04 07:58:18.307101
803,285,450,4,True,18,2025-06-04 07:57:59.395322
832,285,452,3,True,32,2025-06-04 07:58:13.009114
782,285,461,3,True,7,2025-06-04 07:57:48.509405
942,286,375,2,True,77,2025-06-04 07:59:05.793456
867,286,379,2,True,42,2025-06-04 07:58:30.734961
971,286,396,3,False,91,2025-06-04 07:59:20.256913
977,286,396,4,True,93,2025-06-04 07:59:21.647295
820,286,406,2,True,19,2025-06-04 07:58:07.251599
805,286,414,2,True,12,2025-06-04 07:58:00.301825
814,286,418,2,True,15,2025-06-04 07:58:04.013872
917,286,426,1,False,63,2025-06-04 07:58:51.824887
921,286,426,4,False,65,2025-06-04 07:58:53.304861
932,286,426,2,False,67,2025-06-04 07:58:56.026834
935,286,426,3,True,69,2025-06-04 07:58:57.641197
877,286,442,2,True,46,2025-06-04 07:58:34.651723
846,286,446,2,True,31,2025-06-04 07:58:19.594263
799,286,447,3,True,8,2025-06-04 07:57:57.024421
894,287,365,4,False,50,2025-06-04 07:58:44.649186
897,287,365,2,True,51,2025-06-04 07:58:45.321007
953,287,375,2,True,78,2025-06-04 07:59:13.221776
818,287,382,2,True,11,2025-06-04 07:58:05.750614
981,287,395,3,True,88,2025-06-04 07:59:22.561545
835,287,396,4,True,19,2025-06-04 07:58:13.740208
840,287,399,3,True,23,2025-06-04 07:58:17.826152
908,287,407,3,True,55,2025-06-04 07:58:49.463462
804,287,421,3,True,5,2025-06-04 07:57:59.711559
961,287,435,2,True,83,2025-06-04 07:59:18.019836
868,287,441,2,False,36,2025-06-04 07:58:30.960018
875,287,441,1,False,40,2025-06-04 07:58:34.474826
881,287,441,3,True,43,2025-06-04 07:58:37.255749
939,288,402,4,True,64,2025-06-04 07:59:00.425524
850,288,423,1,True,26,2025-06-04 07:58:22.456241
860,288,431,1,True,31,2025-06-04 07:58:27.494318
893,288,443,4,True,48,2025-06-04 07:58:44.603867
924,288,450,3,False,57,2025-06-04 07:58:53.928708
925,288,450,4,True,58,2025-06-04 07:58:54.252914
926,288,450,2,False,58,2025-06-04 07:58:54.860804
1011,288,452,3,True,97,2025-06-04 07:59:33.463839
817,288,454,4,False,8,2025-06-04 07:58:05.683681
842,288,454,3,True,22,2025-06-04 07:58:18.200009
844,288,454,1,False,22,2025-06-04 07:58:18.712567
972,288,457,4,False,83,2025-06-04 07:59:20.668513
973,288,457,3,True,84,2025-06-04 07:59:20.690771
951,288,458,4,True,74,2025-06-04 07:59:10.436021
888,288,460,3,True,45,2025-06-04 07:58:41.161189
1003,289,387,3,True,92,2025-06-04 07:59:29.869289
1051,289,397,4,True,112,2025-06-04 07:59:49.614103
984,289,416,1,False,86,2025-06-04 07:59:23.874323
988,289,416,2,False,87,2025-06-04 07:59:24.767227
992,289,416,3,True,88,2025-06-04 07:59:25.640129
826,289,428,2,True,12,2025-06-04 07:58:09.884373
847,289,430,1,True,22,2025-06-04 07:58:20.140731
852,289,431,1,True,26,2025-06-04 07:58:23.795865
816,289,452,3,True,7,2025-06-04 07:58:05.205861
911,289,456,3,True,53,2025-06-04 07:58:50.501993
1044,289,457,3,True,108,2025-06-04 07:59:46.239050
857,289,461,1,False,28,2025-06-04 07:58:25.599514
879,289,461,3,True,39,2025-06-04 07:58:36.249992
833,290,372,1,True,10,2025-06-04 07:58:13.071428
1039,290,387,3,True,102,2025-06-04 07:59:44.742675
1029,290,397,4,True,98,2025-06-04 07:59:40.475093
976,290,416,3,True,78,2025-06-04 07:59:21.264079
845,290,431,4,False,16,2025-06-04 07:58:18.958443
849,290,431,1,True,19,2025-06-04 07:58:22.280234
878,290,443,4,True,32,2025-06-04 07:58:35.460330
943,290,452,1,False,64,2025-06-04 07:59:06.837846
950,290,452,3,True,67,2025-06-04 07:59:09.385058
1065,290,454,4,False,113,2025-06-04 07:59:56.217595
1072,290,454,2,False,115,2025-06-04 07:59:57.438981
1077,290,454,1,False,116,2025-06-04 07:59:58.535641
1079,290,454,3,True,116,2025-06-04 07:59:59.355852
1016,290,457,3,True,94,2025-06-04 07:59:36.752941
866,290,460,3,True,27,2025-06-04 07:58:30.154504
944,291,395,3,True,50,2025-06-04 07:59:06.962686
876,291,396,4,True,18,2025-06-04 07:58:34.486322
914,291,399,2,False,34,2025-06-04 07:58:50.898147
916,291,399,1,False,34,2025-06-04 07:58:51.274526
918,291,399,3,True,35,2025-06-04 07:58:51.923822
856,291,421,1,False,8,2025-06-04 07:58:25.253855
859,291,421,4,False,10,2025-06-04 07:58:26.548478
861,291,421,2,False,11,2025-06-04 07:58:27.559644
863,291,421,3,True,12,2025-06-04 07:58:28.927521
903,291,433,2,False,30,2025-06-04 07:58:46.825003
905,291,433,3,False,31,2025-06-04 07:58:47.532099
907,291,433,1,True,31,2025-06-04 07:58:48.100511
869,291,435,2,True,15,2025-06-04 07:58:31.405799
848,291,440,2,True,5,2025-06-04 07:58:21.841736
896,291,455,3,True,28,2025-06-04 07:58:44.963153
952,291,459,3,True,55,2025-06-04 07:59:12.251555
985,291,472,4,False,67,2025-06-04 07:59:24.015264
987,291,472,3,False,68,2025-06-04 07:59:24.659544
990,291,472,2,False,69,2025-06-04 07:59:25.360644
994,291,472,1,True,69,2025-06-04 07:59:25.905198
1045,292,382,2,True,82,2025-06-04 07:59:46.350471
1032,292,391,2,True,78,2025-06-04 07:59:42.544474
1056,292,395,3,True,89,2025-06-04 07:59:53.323546
862,292,396,4,True,3,2025-06-04 07:58:27.737579
1068,292,399,3,True,93,2025-06-04 07:59:57.036462
1054,292,404,4,True,86,2025-06-04 07:59:50.126975
1017,292,421,3,True,73,2025-06-04 07:59:37.260708
919,292,440,4,False,28,2025-06-04 07:58:52.038253
936,292,440,2,True,34,2025-06-04 07:58:58.343552
891,292,441,2,False,20,2025-06-04 07:58:43.731245
